distance,slope,elevation
20364,-0.017824597,243.2194778
20365,-0.018045972,243.201223
20366,-0.018267348,243.1829681
20367,-0.018578006,243.1586498
20368,-0.018888664,243.1343316
20369,-0.019199322,243.1100133
20370,-0.01950998,243.085695
20371,-0.019820638,243.0613768
20372,-0.020131296,243.0370585
20373,-0.020441954,243.0127402
20374,-0.020752612,242.988422
20375,-0.02106327,242.9641037
20376,-0.021373927,242.9397854
20377,-0.021684585,242.9154672
20378,-0.021995243,242.8911489
20379,-0.022305901,242.8668306
20380,-0.022616559,242.8425124
20381,-0.022927217,242.8181941
20382,-0.023237875,242.7938758
20383,-0.023548533,242.7695576
20384,-0.023859191,242.7452393
20385,-0.02454436,242.7088696
20386,-0.02522953,242.6724998
20387,-0.025914699,242.6361301
20388,-0.026599868,242.5997604
20389,-0.027285038,242.5633907
20390,-0.027970207,242.5270209
20391,-0.028655376,242.4906512
20392,-0.029340546,242.4542815
20393,-0.030025715,242.4179118
20394,-0.030710884,242.381542
20395,-0.031396053,242.3451723
20396,-0.032081223,242.3088026
20397,-0.032766392,242.2724329
20398,-0.033451561,242.2360631
20399,-0.034136731,242.1996934
20400,-0.0348219,242.1633237
20401,-0.035507069,242.126954
20402,-0.036192239,242.0905842
20403,-0.036877408,242.0542145
20404,-0.036420414,242.0270607
20405,-0.03596342,241.9999069
20406,-0.035506427,241.9727532
20407,-0.035049433,241.9455994
20408,-0.034592439,241.9184456
20409,-0.034135445,241.8912918
20410,-0.033678451,241.864138
20411,-0.033221458,241.8369843
20412,-0.032764464,241.8098305
20413,-0.03230747,241.7826767
20414,-0.031850476,241.7555229
20415,-0.031393482,241.7283691
20416,-0.030936489,241.7012154
20417,-0.030479495,241.6740616
20418,-0.030022501,241.6469078
20419,-0.029565507,241.619754
20420,-0.029108513,241.5926002
20421,-0.02865152,241.5654465
20422,-0.028194526,241.5382927
20423,-0.027737532,241.5111389
20424,-0.027332984,241.4987375
20425,-0.026928437,241.4863361
20426,-0.026523889,241.4739348
20427,-0.026119342,241.4615334
20428,-0.025714794,241.449132
20429,-0.025310247,241.4367306
20430,-0.024905699,241.4243292
20431,-0.024501152,241.4119279
20432,-0.024096604,241.3995265
20433,-0.023692056,241.3871251
20434,-0.023287509,241.3747237
20435,-0.022882961,241.3623224
20436,-0.022478414,241.349921
20437,-0.022073866,241.3375196
20438,-0.021669319,241.3251182
20439,-0.021264771,241.3127168
20440,-0.020860224,241.3003155
20441,-0.020455676,241.2879141
20442,-0.020051129,241.2755127
20443,-0.019646581,241.2631113
20444,-0.019242033,241.2507099
20445,-0.018837486,241.2383086
20446,-0.018432938,241.2259072
20447,-0.018028391,241.2135058
20448,-0.017623843,241.2011044
20449,-0.017219296,241.188703
20450,-0.016814748,241.1763017
20451,-0.016410201,241.1639003
20452,-0.016005653,241.1514989
20453,-0.015601105,241.1390975
20454,-0.015196558,241.1266962
20455,-0.01479201,241.1142948
20456,-0.014387463,241.1018934
20457,-0.013982915,241.089492
20458,-0.013578368,241.0770906
20459,-0.01317382,241.0646893
20460,-0.012769273,241.0522879
20461,-0.012364725,241.0398865
20462,-0.01276694,241.0190711
20463,-0.013169154,240.9982557
20464,-0.013571369,240.9774403
20465,-0.013973583,240.9566249
20466,-0.014375798,240.9358095
20467,-0.014778012,240.9149941
20468,-0.015180227,240.8941787
20469,-0.015582441,240.8733633
20470,-0.015984656,240.8525479
20471,-0.01638687,240.8317325
20472,-0.016789085,240.8109171
20473,-0.017191299,240.7901017
20474,-0.017593514,240.7692863
20475,-0.017995728,240.7484709
20476,-0.018397943,240.7276555
20477,-0.018800157,240.7068401
20478,-0.019202372,240.6860247
20479,-0.019604586,240.6652093
20480,-0.020006801,240.6443939
20481,-0.02040852,240.6167541
20482,-0.020810239,240.5891144
20483,-0.021211957,240.5614746
20484,-0.021613676,240.5338348
20485,-0.022015395,240.5061951
20486,-0.022417114,240.4785553
20487,-0.022818832,240.4509155
20488,-0.023220551,240.4232757
20489,-0.02362227,240.395636
20490,-0.024023989,240.3679962
20491,-0.024425707,240.3403564
20492,-0.024827426,240.3127167
20493,-0.025229145,240.2850769
20494,-0.025630864,240.2574371
20495,-0.026032582,240.2297974
20496,-0.026434301,240.2021576
20497,-0.02683602,240.1745178
20498,-0.027237739,240.146878
20499,-0.027639457,240.1192383
20500,-0.028041176,240.0915985
20501,-0.027994346,240.0649208
20502,-0.027947517,240.0382431
20503,-0.027900687,240.0115654
20504,-0.027853857,239.9848877
20505,-0.027807028,239.95821
20506,-0.027760198,239.9315323
20507,-0.027713368,239.9048546
20508,-0.027666539,239.8781769
20509,-0.027619709,239.8514992
20510,-0.02757288,239.8248215
20511,-0.02752605,239.7981437
20512,-0.02747922,239.771466
20513,-0.027432391,239.7447883
20514,-0.027385561,239.7181106
20515,-0.027338731,239.6914329
20516,-0.027291902,239.6647552
20517,-0.027245072,239.6380775
20518,-0.027198242,239.6113998
20519,-0.027151413,239.5847221
20520,-0.027104583,239.5580444
20521,-0.026851043,239.5356702
20522,-0.026597503,239.513296
20523,-0.026343963,239.4909218
20524,-0.026090424,239.4685476
20525,-0.025836884,239.4461734
20526,-0.025583344,239.4237992
20527,-0.025329804,239.401425
20528,-0.025076264,239.3790508
20529,-0.024822724,239.3566766
20530,-0.024569185,239.3343024
20531,-0.024315645,239.3119282
20532,-0.024062105,239.289554
20533,-0.023808565,239.2671798
20534,-0.023555025,239.2448056
20535,-0.023301485,239.2224314
20536,-0.023047946,239.2000572
20537,-0.022794406,239.177683
20538,-0.022540866,239.1553088
20539,-0.022287326,239.1329346
20540,-0.021011512,239.1349198
20541,-0.019735698,239.1369051
20542,-0.018459885,239.1388903
20543,-0.017184071,239.1408756
20544,-0.015908257,239.1428608
20545,-0.014632443,239.1448461
20546,-0.013356629,239.1468313
20547,-0.012080816,239.1488166
20548,-0.010805002,239.1508018
20549,-0.009529188,239.1527871
20550,-0.008253374,239.1547723
20551,-0.006977561,239.1567576
20552,-0.005701747,239.1587428
20553,-0.004425933,239.1607281
20554,-0.003150119,239.1627133
20555,-0.001874305,239.1646986
20556,-0.000598492,239.1666838
20557,0.000677322,239.1686691
20558,0.001953136,239.1706543
20559,0.002326873,239.1799866
20560,0.00270061,239.1893189
20561,0.003074347,239.1986511
20562,0.003448084,239.2079834
20563,0.003821821,239.2173157
20564,0.004195557,239.226648
20565,0.004569294,239.2359802
20566,0.004943031,239.2453125
20567,0.005316768,239.2546448
20568,0.005690505,239.2639771
20569,0.006064242,239.2733093
20570,0.006437979,239.2826416
20571,0.006811716,239.2919739
20572,0.007185453,239.3013062
20573,0.007559189,239.3106384
20574,0.007932926,239.3199707
20575,0.008306663,239.329303
20576,0.0086804,239.3386352
20577,0.009054137,239.3479675
20578,0.009427874,239.3572998
20579,0.00873743,239.3535485
20580,0.008046986,239.3497973
20581,0.007356542,239.346046
20582,0.006666097,239.3422948
20583,0.005975653,239.3385435
20584,0.005285209,239.3347923
20585,0.004594765,239.331041
20586,0.003904321,239.3272898
20587,0.003213877,239.3235385
20588,0.002523432,239.3197873
20589,0.001832988,239.316036
20590,0.001142544,239.3122848
20591,0.0004521,239.3085335
20592,-0.000238344,239.3047823
20593,-0.000928788,239.301031
20594,-0.001619233,239.2972798
20595,-0.002309677,239.2935285
20596,-0.003000121,239.2897773
20597,-0.003690565,239.286026
20598,-0.003669932,239.2827462
20599,-0.0036493,239.2794663
20600,-0.003628667,239.2761865
20601,-0.003608035,239.2729067
20602,-0.003587402,239.2696268
20603,-0.00356677,239.266347
20604,-0.003546137,239.2630671
20605,-0.003525504,239.2597873
20606,-0.003504872,239.2565075
20607,-0.003484239,239.2532276
20608,-0.003463607,239.2499478
20609,-0.003442974,239.246668
20610,-0.003422341,239.2433881
20611,-0.003401709,239.2401083
20612,-0.003381076,239.2368284
20613,-0.003360444,239.2335486
20614,-0.003339811,239.2302688
20615,-0.003319179,239.2269889
20616,-0.003298546,239.2237091
20617,-0.004210708,239.1849651
20618,-0.005122871,239.1462211
20619,-0.006035033,239.107477
20620,-0.006947196,239.068733
20621,-0.007859358,239.029989
20622,-0.00877152,238.991245
20623,-0.009683683,238.952501
20624,-0.010595845,238.9137569
20625,-0.011508007,238.8750129
20626,-0.01242017,238.8362689
20627,-0.013332332,238.7975249
20628,-0.014244495,238.7587809
20629,-0.015156657,238.7200368
20630,-0.016068819,238.6812928
20631,-0.016980982,238.6425488
20632,-0.017893144,238.6038048
20633,-0.018805307,238.5650608
20634,-0.019717469,238.5263167
20635,-0.020629631,238.4875727
20636,-0.021541794,238.4488287
20637,-0.022453956,238.4100847
20638,-0.023366118,238.3713406
20639,-0.024278281,238.3325966
20640,-0.025190443,238.2938526
20641,-0.026102606,238.2551086
20642,-0.027014768,238.2163646
20643,-0.02792693,238.1776205
20644,-0.028839093,238.1388765
20645,-0.029751255,238.1001325
20646,-0.030663418,238.0613885
20647,-0.03157558,238.0226445
20648,-0.032487742,237.9839004
20649,-0.033399905,237.9451564
20650,-0.034312067,237.9064124
20651,-0.035224229,237.8676684
20652,-0.036136392,237.8289244
20653,-0.037048554,237.7901803
20654,-0.037960717,237.7514363
20655,-0.038872879,237.7126923
20656,-0.039078346,237.6693697
20657,-0.039283812,237.6260471
20658,-0.039489279,237.5827245
20659,-0.039694745,237.5394019
20660,-0.039900212,237.4960793
20661,-0.040105678,237.4527566
20662,-0.040311145,237.409434
20663,-0.040516611,237.3661114
20664,-0.040722078,237.3227888
20665,-0.040927544,237.2794662
20666,-0.041133011,237.2361436
20667,-0.041338477,237.192821
20668,-0.041543944,237.1494984
20669,-0.04174941,237.1061758
20670,-0.041954877,237.0628532
20671,-0.042160343,237.0195305
20672,-0.04236581,236.9762079
20673,-0.042571276,236.9328853
20674,-0.042776743,236.8895627
20675,-0.042982209,236.8462401
20676,-0.043187676,236.8029175
20677,-0.043162255,236.7606172
20678,-0.043136833,236.718317
20679,-0.043111412,236.6760167
20680,-0.043085991,236.6337164
20681,-0.043060569,236.5914161
20682,-0.043035148,236.5491159
20683,-0.043009727,236.5068156
20684,-0.042984305,236.4645153
20685,-0.042958884,236.4222151
20686,-0.042933463,236.3799148
20687,-0.042908041,236.3376145
20688,-0.04288262,236.2953142
20689,-0.042857199,236.253014
20690,-0.042831777,236.2107137
20691,-0.042806356,236.1684134
20692,-0.042780935,236.1261132
20693,-0.042755513,236.0838129
20694,-0.042730092,236.0415126
20695,-0.042704671,235.9992123
20696,-0.042679249,235.9569121
20697,-0.042653828,235.9146118
20698,-0.040981577,235.9052688
20699,-0.039309326,235.8959259
20700,-0.037637075,235.8865829
20701,-0.035964824,235.87724
20702,-0.034292573,235.867897
20703,-0.032620322,235.8585541
20704,-0.030948071,235.8492111
20705,-0.02927582,235.8398682
20706,-0.027603569,235.8305252
20707,-0.025931318,235.8211823
20708,-0.024259068,235.8118393
20709,-0.022586817,235.8024963
20710,-0.020914566,235.7931534
20711,-0.019242315,235.7838104
20712,-0.017570064,235.7744675
20713,-0.015897813,235.7651245
20714,-0.014225562,235.7557816
20715,-0.012553311,235.7464386
20716,-0.01088106,235.7370957
20717,-0.009208809,235.7277527
20718,-0.009503728,235.6947559
20719,-0.009798648,235.661759
20720,-0.010093567,235.6287622
20721,-0.010388487,235.5957653
20722,-0.010683406,235.5627685
20723,-0.010978326,235.5297716
20724,-0.011273245,235.4967748
20725,-0.011568164,235.4637779
20726,-0.011863084,235.4307811
20727,-0.012158003,235.3977842
20728,-0.012452923,235.3647874
20729,-0.012747842,235.3317905
20730,-0.013042761,235.2987937
20731,-0.013337681,235.2657968
20732,-0.0136326,235.2328
20733,-0.01392752,235.1998031
20734,-0.014222439,235.1668063
20735,-0.014517359,235.1338094
20736,-0.014812278,235.1008126
20737,-0.015107197,235.0678157
20738,-0.015402117,235.0348189
20739,-0.015697036,235.001822
20740,-0.015991956,234.9688252
20741,-0.016286875,234.9358283
20742,-0.016581794,234.9028315
20743,-0.016876714,234.8698346
20744,-0.017171633,234.8368378
20745,-0.017466553,234.8038409
20746,-0.017761472,234.7708441
20747,-0.018056392,234.7378472
20748,-0.018351311,234.7048504
20749,-0.01864623,234.6718535
20750,-0.01894115,234.6388567
20751,-0.019236069,234.6058598
20752,-0.019530989,234.572863
20753,-0.019825908,234.5398661
20754,-0.020120828,234.5068693
20755,-0.020415747,234.4738724
20756,-0.020710666,234.4408756
20757,-0.021005586,234.4078787
20758,-0.021300505,234.3748819
20759,-0.021595425,234.341885
20760,-0.021890344,234.3088882
20761,-0.022185263,234.2758913
20762,-0.022480183,234.2428945
20763,-0.022775102,234.2098976
20764,-0.023070022,234.1769008
20765,-0.023364941,234.1439039
20766,-0.023659861,234.1109071
20767,-0.02395478,234.0779102
20768,-0.024249699,234.0449134
20769,-0.024544619,234.0119165
20770,-0.024839538,233.9789197
20771,-0.025134458,233.9459228
20772,-0.025429377,233.912926
20773,-0.025724297,233.8799291
20774,-0.026019216,233.8469323
20775,-0.026314135,233.8139354
20776,-0.026609055,233.7809386
20777,-0.026903974,233.7479417
20778,-0.027198894,233.7149449
20779,-0.027493813,233.681948
20780,-0.027788732,233.6489512
20781,-0.028083652,233.6159543
20782,-0.028378571,233.5829575
20783,-0.028673491,233.5499606
20784,-0.02896841,233.5169638
20785,-0.02926333,233.4839669
20786,-0.029558249,233.4509701
20787,-0.029853168,233.4179732
20788,-0.030148088,233.3849764
20789,-0.030443007,233.3519795
20790,-0.030737927,233.3189827
20791,-0.031032846,233.2859858
20792,-0.031327765,233.252989
20793,-0.031622685,233.2199921
20794,-0.031917604,233.1869953
20795,-0.032212524,233.1539984
20796,-0.032507443,233.1210016
20797,-0.032802363,233.0880047
20798,-0.033097282,233.0550079
20799,-0.031599669,233.0504801
20800,-0.030102056,233.0459522
20801,-0.028604443,233.0414244
20802,-0.02710683,233.0368965
20803,-0.025609217,233.0323687
20804,-0.024111604,233.0278408
20805,-0.022613991,233.023313
20806,-0.021116378,233.0187852
20807,-0.019618765,233.0142573
20808,-0.018121152,233.0097295
20809,-0.016623539,233.0052016
20810,-0.015125926,233.0006738
20811,-0.013628313,232.996146
20812,-0.0121307,232.9916181
20813,-0.010633087,232.9870903
20814,-0.009135474,232.9825624
20815,-0.007637861,232.9780346
20816,-0.006140248,232.9735067
20817,-0.004642635,232.9689789
20818,-0.005385225,232.9494263
20819,-0.006127815,232.9298737
20820,-0.006870405,232.9103211
20821,-0.007612995,232.8907684
20822,-0.008355585,232.8712158
20823,-0.009098175,232.8516632
20824,-0.009840765,232.8321106
20825,-0.010583355,232.812558
20826,-0.011325945,232.7930054
20827,-0.012068535,232.7734528
20828,-0.012811124,232.7539001
20829,-0.013553714,232.7343475
20830,-0.014296304,232.7147949
20831,-0.015038894,232.6952423
20832,-0.015781484,232.6756897
20833,-0.016524074,232.6561371
20834,-0.017266664,232.6365844
20835,-0.018009254,232.6170318
20836,-0.018751844,232.5974792
20837,-0.019494434,232.5779266
20838,-0.020595385,232.5370499
20839,-0.021696336,232.4961732
20840,-0.022797287,232.4552965
20841,-0.023898238,232.4144198
20842,-0.024999189,232.3735432
20843,-0.02610014,232.3326665
20844,-0.027201091,232.2917898
20845,-0.028302042,232.2509131
20846,-0.029402993,232.2100364
20847,-0.030503943,232.1691597
20848,-0.031604894,232.128283
20849,-0.032705845,232.0874063
20850,-0.033806796,232.0465296
20851,-0.034907747,232.0056529
20852,-0.036008698,231.9647763
20853,-0.037109649,231.9238996
20854,-0.0382106,231.8830229
20855,-0.039311551,231.8421462
20856,-0.040412502,231.8012695
20857,-0.041207033,231.7438531
20858,-0.042001563,231.6864367
20859,-0.042796094,231.6290203
20860,-0.043590624,231.5716039
20861,-0.044385155,231.5141874
20862,-0.045179685,231.456771
20863,-0.045974216,231.3993546
20864,-0.046768746,231.3419382
20865,-0.047563277,231.2845218
20866,-0.048357807,231.2271054
20867,-0.049152338,231.169689
20868,-0.049946868,231.1122726
20869,-0.050741399,231.0548562
20870,-0.051535929,230.9974398
20871,-0.05233046,230.9400233
20872,-0.05312499,230.8826069
20873,-0.053919521,230.8251905
20874,-0.054714051,230.7677741
20875,-0.055508582,230.7103577
20876,-0.056395551,230.639502
20877,-0.057282519,230.5686463
20878,-0.058169488,230.4977906
20879,-0.059056457,230.4269348
20880,-0.059943425,230.3560791
20881,-0.060830394,230.2852234
20882,-0.061717363,230.2143677
20883,-0.062604331,230.143512
20884,-0.0634913,230.0726563
20885,-0.064378269,230.0018005
20886,-0.065265237,229.9309448
20887,-0.066152206,229.8600891
20888,-0.067039174,229.7892334
20889,-0.067926143,229.7183777
20890,-0.068813112,229.647522
20891,-0.06970008,229.5766663
20892,-0.070587049,229.5058105
20893,-0.071474018,229.4349548
20894,-0.072360986,229.3640991
20895,-0.073247955,229.2932434
20896,-0.074306853,229.1983185
20897,-0.07536575,229.1033935
20898,-0.076424648,229.0084686
20899,-0.077483546,228.9135437
20900,-0.078542443,228.8186188
20901,-0.079601341,228.7236938
20902,-0.080660238,228.6287689
20903,-0.081719136,228.533844
20904,-0.082778034,228.4389191
20905,-0.083836931,228.3439941
20906,-0.084895829,228.2490692
20907,-0.085954727,228.1541443
20908,-0.087013624,228.0592194
20909,-0.088072522,227.9642944
20910,-0.089131419,227.8693695
20911,-0.090190317,227.7744446
20912,-0.091249215,227.6795197
20913,-0.092308112,227.5845947
20914,-0.09336701,227.4896698
20915,-0.094376146,227.3564702
20916,-0.095385282,227.2232706
20917,-0.096394418,227.090071
20918,-0.097403554,226.9568714
20919,-0.09841269,226.8236718
20920,-0.099421826,226.6904722
20921,-0.100430962,226.5572727
20922,-0.101440098,226.4240731
20923,-0.102449234,226.2908735
20924,-0.10345837,226.1576739
20925,-0.104467506,226.0244743
20926,-0.105476642,225.8912747
20927,-0.106485778,225.7580751
20928,-0.107494914,225.6248755
20929,-0.10850405,225.4916759
20930,-0.109513186,225.3584763
20931,-0.110522322,225.2252767
20932,-0.111531458,225.0920771
20933,-0.112540595,224.9588775
20934,-0.113549731,224.825678
20935,-0.114558867,224.6924784
20936,-0.115568003,224.5592788
20937,-0.116577139,224.4260792
20938,-0.117586275,224.2928796
20939,-0.118595411,224.15968
20940,-0.119604547,224.0264804
20941,-0.120613683,223.8932808
20942,-0.121622819,223.7600812
20943,-0.122631955,223.6268816
